,Unnamed: 0,comments,commonName,county,date,day,decimalLatitude,decimalLongitude,disposal,family,freshMarineIntro,genus,group,huc8,huc8Name,key,locality,month,museumCatNumber,recordType,references,scientificName,species,speciesID,state,status,year,ARC_ID,Reach_FID,AC_FID,Mean_Temp,Mean_Flow,AVG_SLOPE
199,3388,Recent (since 1970) occurrence of fishes in target Gila River basin waters.,Common Carp,Pinal,1970-7-24,24,33.17484,-110.52762,,Cyprinidae,Freshwater,Cyprinus,Fishes,15050100,Middle Gila,299981,Gila River between Coolidge Dam and Ashurst-Hayden Diversion Dam,7,,Literature,"[{u'refType': u'Report', u'publisher': u'U.S. Fish and Wildlife Service Arizona Ecological Services', u'publisherLocation': u'Phoenix, Arizona', u'title': u'Long-term monitoring plan for fish populations in selected waters of the Gila River Basin, Arizona', u'author': u'Clarkson, R.S., B.R. Kesner, and P.C. Marsh.', u'key': 25730, u'year': 2011}]",Cyprinus carpio,carpio,4,Arizona,established,1970,299981,13854,,18.4814077321,183.483541176,0.854312
200,3393,,Common Carp,Phillips,1998-5-24,24,48.49111,-107.54851,,Cyprinidae,Freshwater,Cyprinus,Fishes,10050004,Middle Milk,300109,Nelson Reservoir,5,,Literature,"[{u'refType': u'Web Page', u'publisher': u'', u'publisherLocation': u'', u'title': u'Montana&#39;s fish records.', u'author': u'Montana Fish, Parks, and Wildlife.', u'key': 25741, u'year': 2012}]",Cyprinus carpio,carpio,4,Montana,established,1998,300109,13876,,18.0538690642,796.257643638,0.650618
201,3405,,Common Carp,Maricopa,1995,0,33.49088,-111.95265,,Cyprinidae,Freshwater,Cyprinus,Fishes,15060106,Lower Salt,302498,Arizona Canal above barrier,0,,Literature,"[{u'refType': u'Report', u'publisher': u'U.S. Fish and Wildlife Service Arizona Ecological Services', u'publisherLocation': u'Phoenix, Arizon', u'title': u'Results of fish monitoring of selected waters of the Gila River Basin, 1995-1996', u'author': u'Clarkson, R.W.', u'key': 25740, u'year': 1998}]",Cyprinus carpio,carpio,4,Arizona,established,1995,302498,14246,,18.6506610324,625.545196103,2.359318
202,3406,,Common Carp,Maricopa,1995,0,33.50699,-111.70569,,Cyprinidae,Freshwater,Cyprinus,Fishes,15060106,Lower Salt,302502,South Canal above barrier,0,,Literature,"[{u'refType': u'Report', u'publisher': u'U.S. Fish and Wildlife Service Arizona Ecological Services', u'publisherLocation': u'Phoenix, Arizon', u'title': u'Results of fish monitoring of selected waters of the Gila River Basin, 1995-1996', u'author': u'Clarkson, R.W.', u'key': 25740, u'year': 1998}]",Cyprinus carpio,carpio,4,Arizona,established,1995,302502,14250,,18.1741055416,2108.57273452,2.379913
203,3413,,Common Carp,Maricopa,1996-1,0,33.50699,-111.70569,,Cyprinidae,Freshwater,Cyprinus,Fishes,15060106,Lower Salt,324137,South Canal above barrier,1,,Literature,"[{u'refType': u'Report', u'publisher': u'U.S. Fish and Wildlife Service Arizona Ecological Services', u'publisherLocation': u'Phoenix, Arizon', u'title': u'Results of fish monitoring of selected waters of the Gila River Basin, 1995-1996', u'author': u'Clarkson, R.W.', u'key': 25740, u'year': 1998}]",Cyprinus carpio,carpio,4,Arizona,established,1996,324137,16374,,19.9570565634,315.249993355,0.599699
204,45424,See vouchers photos.,Bighead Carp,Will,2007-6-23,23,41.421104,-88.210258,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7120004,Des Plaines,238509,Des Plaines River (R.M. 277.0) near Channahon,6,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Illinois,unknown,2007,238509,5577,,15.7189834177,23539.1554037,1.715913
205,45434,"Additionally, fish were implanted with ultrasonic transmitters and floy tagged. ",Bighead Carp,Grundy,2007-10-25,25,41.363411,-88.385096,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7120005,Upper Illinois,241470,Illinois River (R.M. 265) at Peacock Slough in Marseilles pool in Morris,10,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Illinois,established,2007,241470,6115,,15.555384196,549.453811448,1.022647
206,45460,Many others observed. See voucher photo.,Bighead Carp,Macon,2009-8-8,8,39.8264258,-88.956466,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7130006,Upper Sangamon,262198,"Lake Decatur, near Decatur [Sangamon River]",8,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Illinois,established,2009,262198,7984,,16.0719701461,100.301713823,1.237346
207,45482,,Bighead Carp,Marion,2010-9-14,14,32.749348,-94.499259,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,11140306,Caddo Lake,271980,Big Cypress Creek below Lake of the Pines spillway,9,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Texas,unknown,2010,271980,9039,,17.3719289193,349.999996986,1.235586
208,45486,,Bighead Carp,Pierce,2011-4-18,18,44.759168,-92.805891,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7030005,Lower St. Croix,275101,St. Croix River near Prescott,4,,Literature,"[{u'refType': u'News', u'publisher': u'United Press International.', u'publisherLocation': u'', u'title': u'Asian carp found at Wisconsin border.', u'author': u'United Press International.', u'key': 19762, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Wisconsin,unknown,2011,275101,9624,,18.0515623099,257.249999991,1.537549
209,45489,See voucher photo.,Bighead Carp,Will,2011-5-11,11,41.313314,-88.150434,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7120001,Kankakee,275646,"Kankakee River in Wilmington, 1/4 mi downstream of railroad bridge",5,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Illinois,established,2011,275646,9715,,18.253874772,485.176582725,1.606951
210,45508,,Bighead Carp,Doniphan,2010-9-14,14,39.99217,-95.31451,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,10240005,Tarkio-Wolf,277435,Squaw Creek,9,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Kansas,unknown,2010,277435,10009,,18.5462414659,526.294921257,1.757666
211,45509,,Bighead Carp,Doniphan,2010-9-14,14,39.97907,-95.29464,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,10240005,Tarkio-Wolf,277438,Missouri River [at White Cloud],9,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Kansas,unknown,2010,277438,10012,,17.5178545625,257.93759783,0.90748
212,45513,,Bighead Carp,Doniphan,2010-9-14,14,39.90029,-95.20874,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,10240005,Tarkio-Wolf,277450,Mission Creek,9,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Kansas,unknown,2010,277450,10015,,16.5467300262,2526.81524549,0.938306
213,45514,,Bighead Carp,Doniphan,2010-9-14,14,39.87964,-95.1944,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,10240005,Tarkio-Wolf,277453,a tributary to Wolf River,9,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Kansas,unknown,2010,277453,10018,,17.4536614481,392.620175166,0.388612
214,45515,Longitude slightly adjusted.,Bighead Carp,Doniphan,2010-9-14,14,39.88382,-95.1975,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,10240005,Tarkio-Wolf,277456,Wolf River,9,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Kansas,unknown,2010,277456,10021,,17.5858237834,4525.58983924,1.355531
215,45516,,Bighead Carp,Douglas,2010-9-14,14,38.97426,-95.23492,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,10270104,Lower Kansas,277459,"Kansas River, at Bowersock Dam in Lawrence",9,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Kansas,unknown,2010,277459,10024,,17.6262083734,8592.91970936,3.809397
216,45525,Three others observed but not captured.,Bighead Carp,Cook,2011-9-20,20,41.6499,-87.5843,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7120003,Chicago,280281,"Flatfoot Lake, south side of Chicago",9,,Literature,"[{u'refType': u'Report', u'publisher': u'', u'publisherLocation': u'', u'title': u'Bighead carp in urban fishing ponds.', u'author': u'Illinois Department of Natural Resources.', u'key': 23984, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,unknown,2011,280281,10561,,16.9617326195,2470.25344428,1.295685
217,45526,A third observed but not captured.,Bighead Carp,Cook,2011-9-27,27,41.6499,-87.5843,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7120003,Chicago,280283,"Flatfoot Lake, south side of Chicago",9,,Literature,"[{u'refType': u'Report', u'publisher': u'', u'publisherLocation': u'', u'title': u'Bighead carp in urban fishing ponds.', u'author': u'Illinois Department of Natural Resources.', u'key': 23984, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,unknown,2011,280283,10563,,17.9426792294,104494.499998,0.998099
218,45527,,Bighead Carp,Cook,2011-11-1,1,41.6499,-87.5843,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7120003,Chicago,280284,"Flatfoot Lake, south side of Chicago",11,,Literature,"[{u'refType': u'Report', u'publisher': u'', u'publisherLocation': u'', u'title': u'Bighead carp in urban fishing ponds.', u'author': u'Illinois Department of Natural Resources.', u'key': 23984, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,unknown,2011,280284,10564,,17.6837335136,51027.9107093,0.918634
219,45528,,Bighead Carp,Cook,2011-9-28,28,41.95746,-87.83984,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7120004,Des Plaines,280286,Schiller Park Pond in Chicago,9,,Literature,"[{u'refType': u'Report', u'publisher': u'', u'publisherLocation': u'', u'title': u'Bighead carp in urban fishing ponds.', u'author': u'Illinois Department of Natural Resources.', u'key': 23984, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,unknown,2011,280286,10566,,17.859885231,110850.999995,0.90638
220,45529,Pond rehabilitation.,Bighead Carp,Cook,2008-9-28,28,41.91697,-87.63236,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7120003,Chicago,280287,Lincoln Park South Lagoon in Chicago,9,,Literature,"[{u'refType': u'Report', u'publisher': u'', u'publisherLocation': u'', u'title': u'Bighead carp in urban fishing ponds.', u'author': u'Illinois Department of Natural Resources.', u'key': 23984, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,eradicated,2008,280287,10567,,17.7729012655,33588.295748,1.267586
221,45530,,Bighead Carp,Sangamon,2004-9-28,28,39.79004,-89.68135,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7130008,Lower Sangamon,280288,Washington Park Lagoon in Springfield,9,,Literature,"[{u'refType': u'Report', u'publisher': u'', u'publisherLocation': u'', u'title': u'Bighead carp in urban fishing ponds.', u'author': u'Illinois Department of Natural Resources.', u'key': 23984, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,unknown,2004,280288,10568,,17.8416045612,116119.499997,0.672863
222,45531,,Bighead Carp,Macon,2004-9-28,28,39.84479,-88.98478,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7130006,Upper Sangamon,280289,Dreamland Pond in Decatur,9,,Literature,"[{u'refType': u'Report', u'publisher': u'', u'publisherLocation': u'', u'title': u'Bighead carp in urban fishing ponds.', u'author': u'Illinois Department of Natural Resources.', u'key': 23984, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,eradicated,2004,280289,10569,,17.7442028678,56167.9051844,0.783732
223,45532,,Bighead Carp,Jefferson,1997-9-28,28,38.30671,-88.92325,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7140106,Big Muddy,280290,Veteran's Park Lake in Mt. Vernon,9,,Literature,"[{u'refType': u'Report', u'publisher': u'', u'publisherLocation': u'', u'title': u'Bighead carp in urban fishing ponds.', u'author': u'Illinois Department of Natural Resources.', u'key': 23984, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,unknown,1997,280290,10570,,15.7184741122,1223.95598087,0.0
224,45534,,Bighead Carp,Daviess,2007-8-8,8,37.7823,-87.083,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,5140201,Lower Ohio-Little Pigeon,280444,Ohio River (R.M. 754.8) [in Owensboro],8,,Literature,"[{u'refType': u'Database', u'publisher': u'Ohio River Valley Water Sanitation Commission', u'publisherLocation': u'Cincinnati, OH', u'title': u'Fish collection database for Ohio and Illinois river basins 1957-2011.', u'author': u'Spaeth, J.', u'key': 23985, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Kentucky,unknown,2007,280444,10599,,17.3611557287,189.020201665,0.845558
225,45535,,Bighead Carp,Henderson,2003-9-20,20,37.86889,-87.57889,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,5140202,Highland-Pigeon,280447,Ohio River (R.M. 802.0) [in Henderson],9,,Literature,"[{u'refType': u'Database', u'publisher': u'Ohio River Valley Water Sanitation Commission', u'publisherLocation': u'Cincinnati, OH', u'title': u'Fish collection database for Ohio and Illinois river basins 1957-2011.', u'author': u'Spaeth, J.', u'key': 23985, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Kentucky,unknown,2003,280447,10601,,16.6439903309,198.876631018,0.725962
226,45536,,Bighead Carp,Livingston,2009-7-6,6,37.05815,-88.48572,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,5140206,Lower Ohio,280448,Ohio River (R.M. 928.0) [in Ledbetter],7,,Literature,"[{u'refType': u'Database', u'publisher': u'Ohio River Valley Water Sanitation Commission', u'publisherLocation': u'Cincinnati, OH', u'title': u'Fish collection database for Ohio and Illinois river basins 1957-2011.', u'author': u'Spaeth, J.', u'key': 23985, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Kentucky,unknown,2009,280448,10602,,16.6536527619,1884.99999517,0.40606
227,45537,,Bighead Carp,McCracken,2009-7-7,7,37.18597,-88.83363,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,5140206,Lower Ohio,280449,"Ohio River (R.M. 950.2) [across from Joppa, IL]",7,,Literature,"[{u'refType': u'Database', u'publisher': u'Ohio River Valley Water Sanitation Commission', u'publisherLocation': u'Cincinnati, OH', u'title': u'Fish collection database for Ohio and Illinois river basins 1957-2011.', u'author': u'Spaeth, J.', u'key': 23985, u'year': 2011}]",Hypophthalmichthys nobilis,nobilis,551,Kentucky,unknown,2009,280449,10603,,16.6438154882,2515.83791274,1.430457
228,45542,,Bighead Carp,Sauk,2011-10-24,24,43.30872,-89.72561,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7070005,Lower Wisconsin,282830,"Wisconsin River, R.M. 92.2 tailwaters below Prairie du Sac Dam",10,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Wisconsin,unknown,2011,282830,11032,,15.7156176228,617.051893867,0.524286
229,45543,,Bighead Carp,Sauk,2011-11-23,23,43.30872,-89.72561,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7070005,Lower Wisconsin,282831,"Wisconsin River, R.M. 92.2 tailwaters below Prairie du Sac Dam",11,,Personal communication,[],Hypophthalmichthys nobilis,nobilis,551,Wisconsin,unknown,2011,282831,11033,,16.7935977676,158.59292136,1.786291
230,45582,,Bighead Carp,Union,1997-7-21,21,37.37689,-89.41808,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7140105,Upper Mississippi-Cape Girardeau,283220,Mississippi River at 60.6 river miles above confluence with Ohio River,7,,Literature,"[{u'refType': u'Database', u'publisher': u'', u'publisherLocation': u'', u'title': u'Long Term Resource Monitoring Program - unpublished carp collection dataset.', u'author': u'United States Geological Survey and the United State Army Corps of Engineers.', u'key': 24512, u'year': 2010}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,established,1997,283220,11100,,18.8668370346,186.965692076,2.398367
231,45583,,Bighead Carp,Cape Girardeau,1997-7-21,21,37.38593,-89.42353,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7140105,Upper Mississippi-Cape Girardeau,283221,"Mississippi River, 61.2 river miles above confluence with Ohio River",7,,Literature,"[{u'refType': u'Database', u'publisher': u'', u'publisherLocation': u'', u'title': u'Long Term Resource Monitoring Program - unpublished carp collection dataset.', u'author': u'United States Geological Survey and the United State Army Corps of Engineers.', u'key': 24512, u'year': 2010}]",Hypophthalmichthys nobilis,nobilis,551,Missouri,established,1997,283221,11101,,18.8778622055,44604.936097,0.628297
232,45584,,Bighead Carp,Union,1997-7-21,21,37.39126,-89.4174,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7140105,Upper Mississippi-Cape Girardeau,283222,"Mississippi River, 61.6 river miles above confluence with Ohio River",7,,Literature,"[{u'refType': u'Database', u'publisher': u'', u'publisherLocation': u'', u'title': u'Long Term Resource Monitoring Program - unpublished carp collection dataset.', u'author': u'United States Geological Survey and the United State Army Corps of Engineers.', u'key': 24512, u'year': 2010}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,established,1997,283222,11102,,18.5619170479,67317.1877793,2.50442
233,45585,,Bighead Carp,Alexander,1997-8-5,5,37.1387,-89.40468,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7140105,Upper Mississippi-Cape Girardeau,283223,Mississippi River in Santa Fe Chute along eastern side of Burnham Island,8,,Literature,"[{u'refType': u'Database', u'publisher': u'', u'publisherLocation': u'', u'title': u'Long Term Resource Monitoring Program - unpublished carp collection dataset.', u'author': u'United States Geological Survey and the United State Army Corps of Engineers.', u'key': 24512, u'year': 2010}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,established,1997,283223,11103,,18.1193916308,64761.2192172,1.903362
234,45596,,Bighead Carp,Fulton,2012-6-15,15,40.30698,-90.07067,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7130005,Spoon,286979,Spoon River,6,,Literature,"[{u'refType': u'Other', u'publisher': u'', u'publisherLocation': u'', u'title': u'Asian carp questionaire. ', u'author': u'Baerwaldt, K., and K. Irons.', u'key': 24801, u'year': 2012}]",Hypophthalmichthys nobilis,nobilis,551,Illinois,established,2012,286979,11732,,15.2925151744,538.047556638,0.0
235,46591,"Ten to fifteen years ago, this lake was full of bluegill, bass and crappie; however, when they sampled the lake they found no sport fish only bighead and silver.",Silver Carp,Ballard,2004-2-12,12,37.010641,-89.116287,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,8010100,Lower Mississippi-Memphis,158685,"Swan Pond Wildlife Management Area, all lakes",2,,Personal communication,[],Hypophthalmichthys molitrix,molitrix,549,Kentucky,established,2004,158685,2,,13.4249992371,197.375827819,0.362515
236,46719,See voucher photos,Silver Carp,Appanoose,2007-10-24,24,40.821135,-92.886482,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,10280201,Upper Chariton,241128,Chariton River just below Rathbun Dam at Rathbun,10,,Personal communication,[],Hypophthalmichthys molitrix,molitrix,549,Iowa,unknown,2007,241128,6052,,15.9470324884,188.810718763,2.596802
237,46720,This fish was implanted with an ultrasonic transmitter and was floy tagged.,Silver Carp,Will,2007-10-23,23,41.386082,-88.233776,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7120004,Des Plaines,241469,"Illinois River (R.M. 274.8) (Dresden pool), Three Rivers Marina near the Grand Creek Cutoff",10,,Personal communication,[],Hypophthalmichthys molitrix,molitrix,549,Illinois,established,2007,241469,6114,,15.635156721,1386.49999999,1.039764
238,46721,"Additionally, fish were implanted with ultrasonic transmitters and floy tagged. ",Silver Carp,Grundy,2007-10-25,25,41.363411,-88.385096,,Cyprinidae,Freshwater,Hypophthalmichthys,Fishes,7120005,Upper Illinois,241471,Illinois River (R.M. 265) at Peacock Slough in Marseilles pool in Morris,10,,Personal communication,[],Hypophthalmichthys molitrix,molitrix,549,Illinois,established,2007,241471,6116,,16.0024045141,3460.34049339,3.750119
